,rows,cols,min_nnz_row,row_var,col_var,diag_var,nnz,frob_norm,symm_frob_norm,antisymm_frob_norm,one_norm,inf_norm,symm_inf_norm,antisymm_inf_norm,max_nnz_row,trace,abs_trace,min_nnz_row,avg_nnz_row,dummy_rows,dummy_rows_kind,num_value_symm_1,nnz_pattern_symm_1,num_value_symm_2,nnz_pattern_symm_2,row_diag_dom,col_diag_dom,diag_avg,diag_sign,diag_nnz,lower_bw,upper_bw,row_log_val_spread,col_log_val_spread,symm,matrix,matrix_id
72,4562,4562,7,0.07636129856109619,0.05162300169467926,9.737700462341309,138040,441.8689880371094,391.37298583984375,205.1219940185547,39.5078010559082,37.056800842285156,27.842899322509766,26.35930061340332,62,18760.5,18760.5,7,30,0,0,0,0,0.7887259721755981,0.5774520039558411,0,0,4.112329959869385,1,3363,327,327,18.470199584960938,18.470199584960938,0,cavity22.mtx,-1139167312697719004
73,4562,4562,1,0.021233100444078445,0.020660199224948883,9.697750091552734,131735,390.427001953125,389.28900146484375,29.785900115966797,19.590200424194336,20.038799285888672,19.199899673461914,4.482309818267822,62,18760.5,18760.5,1,28,321,0,0,0,0.9648950099945068,0.9297909736633301,0,0,4.112329959869385,1,3363,327,327,18.471900939941406,18.471900939941406,0,cavity17.mtx,1325498666524718187
74,4562,4562,1,0.06089689955115318,0.04148159921169281,9.724699974060059,131735,424.2539978027344,390.0799865722656,166.8209991455078,29.14889907836914,32.560699462890625,21.644699096679688,20.100200653076172,62,18760.5,18760.5,1,28,321,0,0,0,0.8255659937858582,0.6511330008506775,0,0,4.112329959869385,1,3363,327,327,18.470800399780273,18.470800399780273,0,cavity21.mtx,2836249702092307908
75,4562,4562,1,0.13470299541950226,0.08509749919176102,9.7947998046875,131735,504.7460021972656,392.23699951171875,317.6780090332031,44.55080032348633,50.29859924316406,27.490800857543945,34.118099212646484,62,18760.5,18760.5,1,28,321,0,0,0,0.7288990020751953,0.45779699087142944,0,0,4.112329959869385,1,3363,327,327,18.46769905090332,18.46769905090332,0,cavity25.mtx,-3492636702343493692
76,317,317,7,0.27816298604011536,0.27816298604011536,9.941710472106934,7280,93.1801986694336,92.51599884033203,11.10569953918457,19.022199630737305,19.022199630737305,18.84440040588379,3.2444400787353516,62,1096.469970703125,1096.469970703125,7,22,0,0,0,0,0.9321179986000061,0.8642370104789734,0,0,3.458889961242676,1,243,102,102,17.584699630737305,17.584699630737305,0,cavity01.mtx,-5775487486485335594
77,2597,2597,8,0.033942900598049164,0.033942900598049164,9.777429580688477,76171,291.3999938964844,290.760009765625,19.29829978942871,18.90369987487793,18.90369987487793,18.84440040588379,3.125930070877075,62,10472.5,10472.5,8,29,0,0,0,0,0.9771239757537842,0.954246997833252,0,0,4.032519817352295,1,1923,252,252,18.33180046081543,18.33180046081543,0,cavity10.mtx,7709353984270716718
78,1182,1182,6,1.2818200588226318,1.0011399984359741,11.150699615478516,32702,385.4219970703125,206.63400268554688,325.3489990234375,85.13929748535156,79.48750305175781,51.210601806640625,66.52459716796875,62,4584.47021484375,4592.97998046875,6,27,0,0,0,0,0.6227549910545349,0.24550899863243103,0,0,3.885770082473755,3,883,177,177,18.766199111938477,18.766199111938477,0,cavity09.mtx,-5416101865535248995
79,4562,4562,7,0.15797099471092224,0.1065559983253479,9.820610046386719,138040,533.1649780273438,394.41400146484375,358.7510070800781,55.536399841308594,54.63019943237305,37.38959884643555,41.165401458740234,62,18760.5,18760.5,7,30,0,0,0,0,0.7064909934997559,0.4129830002784729,0,0,4.112329959869385,1,3363,327,327,18.466699600219727,18.466699600219727,0,cavity26.mtx,6745138783927834118
80,4562,4562,7,0.01932230032980442,0.01932230032980442,9.696709632873535,137887,390.5249938964844,389.8890075683594,22.285900115966797,18.888900756835938,18.888900756835938,18.84440040588379,3.111109972000122,62,18760.5,18760.5,7,30,0,0,0,0,0.9828270077705383,0.9656540155410767,0,0,4.112329959869385,1,3363,327,327,29.2278995513916,29.2278995513916,0,cavity16.mtx,-3000159396475196584
81,2597,2597,1,0.05832099914550781,0.04513489827513695,9.789739608764648,71601,296.8320007324219,290.3680114746094,61.608299255371094,23.026399612426758,23.355600357055664,19.54450035095215,10.90250015258789,62,10472.5,10472.5,1,27,241,0,0,0,0.9063990116119385,0.8127970099449158,0,0,4.032519817352295,1,1923,252,252,18.335500717163086,18.335500717163086,0,cavity11.mtx,-6345973569886025064
82,317,317,7,4.860899925231934,3.7999401092529297,14.357399940490723,7311,210.677001953125,112.33999633789062,178.22500610351562,87.25469970703125,80.73999786376953,51.798500061035156,68.48580169677734,62,1096.469970703125,1105.969970703125,7,23,0,0,0,0,0.605076014995575,0.2101529985666275,0,0,3.4888598918914795,3,243,102,102,17.71030044555664,17.720199584960938,0,cavity03.mtx,4952620014502723734
83,20468,20468,1,180330000.0,204552992.0,10753800142848.0,206076,261283008.0,260288992.0,22775000.0,4605960.0,3619880.0,3941380.0,1231670.0,27,-33560000512.0,33560000512.0,1,10,1,0,0,0,0.9598079919815063,0.9196149706840515,0,0,1639630.0,3,20468,514,514,22.25830078125,22.258399963378906,0,cz20468.mtx,1703746003919924008
84,40948,40948,1,1442210048.0,1637420032.0,172072999321600.0,412148,1478259968.0,1472649984.0,128686000.0,18404400.0,14479900.0,15755800.0,4919890.0,27,-268570001408.0,268570001408.0,1,10,1,0,0,0,0.9597949981689453,0.9195910096168518,0,0,6558810.0,3,40948,721,721,20.45240020751953,20.45240020751953,0,cz40948.mtx,-5187535604770829282
85,10228,10228,1,22554400.0,25538000.0,672022986752.0,102876,46172900.0,45997500.0,4020990.0,1138140.0,899061.0,978671.0,308632.0,27,-4192250112.0,4192250112.0,1,10,1,0,0,0,0.9597349762916565,0.9194700121879578,0,0,409880.0,3,10228,369,369,22.86039924621582,22.86050033569336,0,cz10228.mtx,-5568692321815677879
86,1268,1268,1,44416.3984375,48985.5,163832992.0,12786,253961.0,252975.0,22356.69921875,17593.5,13894.7998046875,15196.7001953125,4970.77978515625,27,-8114220.0,8114230.0,1,10,1,0,0,0,0.9594470262527466,0.9188939929008484,0,0,6399.22998046875,3,1268,145,145,27.072500228881836,27.073400497436523,0,cz1268.mtx,708901587697906461
87,628,628,1,5605.10009765625,6117.22021484375,10224300.0,6346,44676.0,44496.3984375,4001.85009765625,4481.6298828125,3483.429931640625,3840.81005859375,1280.0799560546875,27,-1003830.0,1003830.0,1,10,1,0,0,0,0.9591720104217529,0.9183430075645447,0,0,1598.4599609375,3,628,104,105,27.67449951171875,27.676300048828125,0,cz628.mtx,8494661865743021688
88,308,308,1,714.2860107421875,780.7160034179688,637038.0,3182,7816.93994140625,7783.18017578125,725.6929931640625,1181.6800537109375,867.4860229492188,990.8380126953125,328.5820007324219,27,-122863.0,122865.0,1,10,1,0,0,0,0.9582930207252502,0.9165869951248169,0,0,398.9129943847656,3,308,76,77,29.503599166870117,29.503599166870117,0,cz308.mtx,6844114076860042250
89,2548,2548,1,353658.0,396026.0,2623360000.0,25674,1440300.0,1434700.0,126864.0,72043.8984375,56389.1015625,61621.8984375,19487.69921875,27,-65249400.0,65249400.0,1,10,1,0,0,0,0.9597229957580566,0.9194459915161133,0,0,25608.099609375,3,2548,192,192,25.270000457763672,25.270000457763672,0,cz2548.mtx,4417417809210574217
90,148,148,1,92.90540313720703,105.76200103759766,39544.30078125,1527,1353.1300048828125,1346.0400390625,138.302001953125,293.6449890136719,218.44000244140625,246.82200622558594,96.82240295410156,33,-14701.7001953125,14703.7001953125,1,10,1,0,0,0,0.957298994064331,0.9145979881286621,0,0,99.34929656982422,3,148,52,53,30.10569953918457,30.10569953918457,0,cz148.mtx,3579096611854698699
91,5108,5108,1,2822620.0,3184350.0,41991700480.0,51412,8157460.0,8126170.0,713812.0,285463.0,225016.0,245132.0,77381.203125,27,-523348992.0,523348992.0,1,10,1,0,0,0,0.9597430229187012,0.9194859862327576,0,0,102457.0,3,5108,267,267,24.667999267578125,24.667999267578125,0,cz5108.mtx,-2560168038046999789
92,7055,7055,2,10.213800430297852,10.169699668884277,1150.260009765625,30082,13209.599609375,12641.7998046875,3831.489990234375,416.0,416.0,415.0,176.0,5,892007.0,892007.0,2,4,0,0,0,0,0.8579300045967102,0.7158589959144592,0,1,126.43599700927734,2,7055,85,85,2.3180599212646484,2.315969944000244,0,cell2.mtx,32676522132554120
93,7055,7055,2,10.213800430297852,10.1697998046875,1150.260009765625,30082,13209.7001953125,12641.900390625,3831.489990234375,416.00201416015625,416.00201416015625,415.00201416015625,176.00100708007812,5,892014.0,892014.0,2,4,0,0,0,0,0.8579300045967102,0.7158600091934204,0,0,126.43699645996094,2,7055,85,85,2.3180699348449707,2.315969944000244,0,cell1.mtx,-4883659486373762462
94,30412,30412,4,3014249938944.0,2965370044416.0,43902400724992.0,1793881,3152029952.0,2419589888.0,2020109952.0,300616000.0,389812992.0,268079008.0,153767008.0,214,47983800320.0,47984799744.0,4,58,0,0,0,0,0.8892030119895935,0.7784050107002258,0,0,1577830.0,3,30412,30365,30365,309.47601318359375,308.8680114746094,0,invextr1_new.mtx,158300716258748990
95,1700,1700,1,0.0031996499747037888,0.0005882349796593189,1.3083000183105469,21509,41.23109817504883,35.63650131225586,20.737499237060547,3.1862399578094482,6.369329929351807,3.894289970397949,2.607530117034912,29,-939.8319702148438,939.8319702148438,1,12,17,1,0,0,0.7454090118408203,0.49081799387931824,0,0,0.5528420209884644,-2,1700,254,257,25.074100494384766,25.074100494384766,0,utm1700b.mtx,2933238886963565128
96,5940,5940,1,0.0008293790160678327,0.00016835000133141875,1.565209984779358,83842,77.07140350341797,68.29879760742188,35.71099853515625,3.224220037460327,5.954730033874512,3.7581300735473633,2.3635098934173584,30,-3634.47998046875,3634.6201171875,1,14,18,1,0,0,0.7763429880142212,0.5526869893074036,0,0,0.6118890047073364,3,5940,494,497,25.16860008239746,25.16860008239746,0,utm5940.mtx,-3561038890785036976
97,300,300,1,0.01260829996317625,0.0033333299215883017,1.6348899602890015,3155,17.320499420166016,15.327799797058105,8.065930366516113,2.928189992904663,5.591859817504883,3.6333999633789062,2.387079954147339,33,-186.96400451660156,186.98399353027344,1,10,14,1,0,0,0.751317024230957,0.5026329755783081,0,0,0.6232810020446777,3,300,74,66,19.84830093383789,19.84830093383789,0,utm300.mtx,8515300555496578732
98,3060,3060,1,0.0017890000017359853,0.000326796987792477,1.3385800123214722,42211,55.317298889160156,48.06919860839844,27.374300003051758,3.2327799797058105,6.351240158081055,3.871609926223755,2.540649890899658,29,-1718.4000244140625,1718.4000244140625,1,13,17,1,0,0,0.7502110004425049,0.5004220008850098,0,0,0.5615689754486084,-2,3060,254,257,25.084299087524414,25.084299087524414,0,utm3060.mtx,-1037907729504699970
99,109460,109460,2,1.2563600540161133,1.2551000118255615,15.13010025024414,492564,5592.14013671875,1310.31005859375,5436.4599609375,595.9420166015625,595.594970703125,156.18800354003906,509.9830017089844,8,46818.3984375,46818.3984375,2,4,0,0,0,0,0.6260570287704468,0.25211501121520996,0,0,0.4277220070362091,2,109460,107140,107141,11.618499755859375,10.797800064086914,0,lung2.mtx,-6120072850160879525
100,1650,1650,2,83.3396987915039,83.25579833984375,823.177001953125,7419,5588.08984375,1296.6600341796875,5435.56982421875,595.9420166015625,595.594970703125,156.18800354003906,509.9830017089844,8,22028.400390625,22028.400390625,2,4,0,0,0,0,0.571802020072937,0.14360399544239044,0,0,13.350600242614746,2,1650,172,173,10.797800064086914,10.797800064086914,0,lung1.mtx,8503105964015070275
101,2339,2339,48,52615500.0,52611200.0,329368000.0,680341,1268350.0,1268340.0,3865.7099609375,1394710.0,1396760.0,1395730.0,6677.39990234375,574,15245800.0,15245800.0,48,290,0,0,0,0,0.9977099895477295,0.9954190254211426,0,0,6518.08984375,1,2197,2136,2136,7.7453999519348145,9.49053955078125,0,heart3.mtx,8898716618242996905
102,2339,2339,48,48903700.0,48905100.0,319414016.0,680341,1249190.0,1249190.0,3863.139892578125,1347560.0,1349390.0,1348480.0,6636.169921875,574,15044600.0,15044600.0,48,290,0,0,0,0,0.9976890087127686,0.9953780174255371,0,0,6432.0498046875,1,2197,2136,2136,9.036829948425293,8.405509948730469,0,heart2.mtx,-1120608105301647522
103,3557,3557,48,161474000.0,161515008.0,555974976.0,1385317,2210540.0,2210530.0,4438.41015625,3285070.0,3284930.0,3285000.0,7367.47021484375,1120,24958100.0,24958100.0,48,389,0,0,0,0,0.9986500144004822,0.9973009824752808,0,0,7016.6201171875,1,3415,3262,3262,8.315520286560059,8.48307991027832,0,heart1.mtx,-2837562048540669898
104,11738,11738,3,97969.296875,97969.296875,5.306250095367432,79566,33941.0,24018.30078125,23981.5,33948.0,33943.0,16990.5,16957.5,10,133074.0,133074.0,3,6,0,0,0,0,0.9434840083122253,0.8869680166244507,0,0,11.336999893188477,2,11738,11327,11327,4.530379772186279,4.2293500900268555,0,pesa.mtx,7361799470583930155
105,13209,13209,3,115888.0,115888.0,4.1897501945495605,91465,39156.1015625,27705.900390625,27669.099609375,39168.0,39154.0,19603.0,19565.0,12,155534.0,155534.0,3,6,0,0,0,0,0.9441289901733398,0.8882570266723633,0,0,11.774900436401367,2,13209,12916,12916,4.291460037231445,4.291460037231445,0,big.mtx,-6368022480609195800
106,51993,51993,1,3558.760009765625,1779.3299560546875,47479.1015625,380415,70989.296875,61478.8984375,35494.0,9618.669921875,19237.099609375,14427.900390625,4809.2099609375,23,1632380.0,1632380.0,1,7,9652,0,0,0,0.7508360147476196,0.5016720294952393,0,0,31.39620018005371,2,51993,51840,51840,35.45090103149414,35.45090103149414,0,ecl32.mtx,-5126614302512730745
107,14000,14000,12,0.003119339933618903,0.003119339933618903,0.4787209928035736,1853104,293.50299072265625,293.50299072265625,7.096099966311109e-13,43.08829879760742,43.08829879760742,43.08829879760742,5.209349864996292e-14,294,22812.69921875,22812.69921875,12,132,0,0,0,0,1.0,1.0,0,0,1.629480004310608,2,14000,13987,13987,8.455419540405273,8.455419540405273,0,appu.mtx,-2343133845719250313
108,21200,21200,32,0.003009570064023137,0.003009570064023137,0.2980499863624573,1488768,81.84819793701172,81.84819793701172,0.0018881299765780568,7.989120006561279,7.989120006561279,7.9886298179626465,0.0009267569985240698,80,2840.0,2840.0,32,70,0,0,0,0,0.9999619722366333,0.9999240040779114,0,0,0.1339620053768158,2,21200,1263,1263,23.85650062561035,23.85650062561035,0,raefsky3.mtx,7506136054852896789
109,3242,3242,24,0.0006447249907068908,0.0006453489768318832,9.579999868947198e-07,293409,64.3407974243164,61.67679977416992,18.322399139404297,6.137599945068359,6.11644983291626,4.665060043334961,2.5338799953460693,108,3241.52001953125,3241.52001953125,24,90,0,0,0,0,0.8374159932136536,0.6748319864273071,0,0,0.9998530149459839,2,3242,435,435,21.883699417114258,21.883699417114258,0,raefsky1.mtx,4289381796275985345
110,6316,6316,1,6.489980082889687e+18,6.489989978494337e+18,2.4811001049277006e+19,167178,395996987392.0,395996004352.0,611169984.0,202504994816.0,202503995392.0,202503995392.0,153495008.0,65,821074984960.0,821074984960.0,1,26,277,1,0,0,0.9866009950637817,0.9732019901275635,0,0,129999000.0,2,6316,3071,3134,18.349899291992188,18.115400314331055,0,raefsky5.mtx,2936286053671836114
111,3242,3242,24,0.0006679079961031675,0.0006721080280840397,3.3298099424428074e-06,293551,69.54329681396484,64.3113021850586,26.46380043029785,6.921510219573975,6.7852702140808105,4.943150043487549,3.0757200717926025,108,3241.1298828125,3241.1298828125,24,90,0,0,0,0,0.7971910238265991,0.5943819880485535,0,0,0.9997320175170898,2,3242,435,435,21.49810028076172,21.49810028076172,0,raefsky2.mtx,-7425505786058781341
112,3402,3402,1,4.647520202296374e+25,4.647520202296374e+25,9.721279912064477e+26,130371,1833500063825920.0,1832180032471040.0,69450799775744.0,397750009069568.0,397749002436608.0,397749002436608.0,24865700577280.0,124,1.2358300242804736e+16,1.2358300242804736e+16,1,38,126,1,0,0,0.9913989901542664,0.9827979803085327,0,0,3632649994240.0,2,3402,2395,3217,32.71390151977539,32.7150993347168,0,raefsky6.mtx,6587633933383385787
113,1434,1434,241,2.1895299174301538e-18,2.1895299174301538e-18,2.3785700523102662e-18,1137732,9.200000050668677e-08,9.200000050668677e-08,1.0590500251080965e-23,1.770510067444775e-07,1.770510067444775e-07,1.770510067444775e-07,4.6541600650351e-23,1434,4.784109819411242e-07,4.784109819411242e-07,241,793,0,0,0,0,1.0,1.0,0,0,3.336199927428396e-10,2,1434,1433,1433,19.78569984436035,19.78569984436035,0,spiral_E.mtx,-4777570108246404777
114,20082,20082,5,3.4921299629786517e-06,3.4921299629786517e-06,0.0023198300041258335,281150,6.293889999389648,6.293889999389648,9.467959898756817e-05,0.5802670121192932,0.5802670121192932,0.5802670121192932,6.547139946633251e-06,24,-298.4200134277344,298.4200134277344,5,14,0,0,0,0,0.9999719858169556,0.9999430179595947,0,0,0.014860100112855434,-2,20082,1395,1395,11.484800338745117,11.484800338745117,0,chipcool1.mtx,7065944142833475238
115,11730,11730,0,5.406669778551532e-09,5.336919794984851e-09,3.551459940354107e-06,95316,0.40123099088668823,0.3410399854183197,0.2113720029592514,0.017157400026917458,0.017489200457930565,0.01731009967625141,0.008983589708805084,14,16.83049964904785,16.83049964904785,0,8,0,1,0,0,0.6954709887504578,0.3909420073032379,0,0,0.001434830017387867,1,8450,73,72,15.067500114440918,15.067500114440918,0,inlet_E.mtx,8792222539430612448
116,11730,11730,1,0.0028475900180637836,0.003218580037355423,2.159719944000244,328323,190.72300720214844,156.60899353027344,108.85199737548828,9.076549530029297,9.769129753112793,7.619219779968262,5.435160160064697,41,-3510.280029296875,8137.52001953125,1,27,330,0,0,0,0.638841986656189,0.27768298983573914,0,0,0.6937360167503357,3,11730,142,76,19.87969970703125,19.87969970703125,0,inlet.mtx,-1705718760296755840
117,20082,20082,5,3.4921299629786517e-06,3.4921299629786517e-06,0.0023198300041258335,281150,6.293889999389648,6.293889999389648,1.2276000321285894e-18,0.5802670121192932,0.5802670121192932,0.5802670121192932,8.677850476668776e-19,24,-298.4200134277344,298.4200134277344,5,14,0,0,0,0,1.0,1.0,0,0,0.014860100112855434,-2,20082,1395,1395,11.763099670410156,11.763099670410156,0,chipcool0.mtx,-5992669700581126221
118,9669,9669,4,320.7640075683594,320.7640075683594,67543.6015625,67391,25438.5,25438.5,1.2341699600219727,2815.2099609375,2815.2099609375,2815.2099609375,0.043449901044368744,11,-653599.0,653599.0,4,6,0,0,0,0,0.9999020099639893,0.9998040199279785,0,0,67.59739685058594,-2,9669,844,844,15.276900291442871,15.276900291442871,0,flowmeter5.mtx,-6608253675630717867
119,2025,2025,4,306.5559997558594,307.34698486328125,3621.330078125,100015,20684.599609375,20684.599609375,24.15239906311035,5346.91015625,5344.02978515625,5345.47021484375,5.564859867095947,63,167045.0,167045.0,4,49,0,0,0,0,0.9994940161705017,0.9989889860153198,0,0,82.49150085449219,2,2025,44,44,1.9980499744415283,1.9980499744415283,0,piston.mtx,-1710524287296962822
120,2025,2025,0,3.1677299006105386e-08,3.099999901223782e-08,1.2431800655576808e-07,96400,0.16065099835395813,0.11666899919509888,0.11044000089168549,0.049872901290655136,0.05111119896173477,0.026766400784254074,0.02490299940109253,60,0.9417740106582642,0.9417740106582642,0,47,0,1,0,0,0.5404599905014038,0.0809193029999733,0,0,0.00046507400111295283,1,1620,44,44,10.646699905395508,10.646699905395508,0,piston_E.mtx,2449422118806418815
121,1348,1348,1,2.8887600898742676,2.997159957885742,0.15430399775505066,19457,384.1889953613281,344.989990234375,169.06500244140625,104.78199768066406,91.16490173339844,75.14669799804688,43.8577995300293,55,257.0,257.0,1,14,257,0,0,0,0.8983920216560364,0.796783983707428,0,0,0.190652996301651,1,257,435,433,16.413999557495117,16.68709945678711,0,coater1.mtx,2661235145916822853
122,9540,9540,0,64.33499908447266,64.35199737548828,0.028564700856804848,207308,15909.5,15711.7998046875,2500.159912109375,1381.8900146484375,1365.3299560546875,1373.6099853515625,425.2309875488281,63,289.968994140625,289.968994140625,0,21,274,1,0,0,0.9598519802093506,0.9197030067443848,0,0,0.03039509989321232,1,340,789,787,17.731199264526367,17.702499389648438,0,coater2.mtx,7426884399054092369
123,2903,2903,4,0.0029438401106745005,0.0029438401106745005,0.03498930111527443,19093,18.226999282836914,18.011699676513672,2.793649911880493,4.778739929199219,4.778739929199219,4.778739929199219,0.5766069889068604,7,607.02197265625,607.02197265625,4,6,0,0,0,0,0.9856799840927124,0.9713600277900696,0,0,0.20910200476646423,2,2903,224,224,6.4385199546813965,6.4385199546813965,0,wang2.mtx,5680059890381079828
